2023-12-04 13:50:37,343 p=524671 u=ssd n=ansible | PLAY [Modify the /etc/motd file] *********************************************************************************************************************
                "hsr_tag_rm_offload": "off [fixed]",
                "hw_tc_offload": "off [fixed]",
                "l2_fwd_offload": "off [fixed]",
                "large_receive_offload": "off [fixed]",
                "loopback": "on [fixed]",
                "macsec_hw_offload": "off [fixed]",
                "netns_local": "on [fixed]",
                "ntuple_filters": "off [fixed]",
                "receive_hashing": "off [fixed]",
                "rx_all": "off [fixed]",
                "rx_checksumming": "on [fixed]",
                "rx_fcs": "off [fixed]",
                "rx_gro_hw": "off [fixed]",
                "rx_gro_list": "off",
                "rx_udp_gro_forwarding": "off",
                "rx_udp_tunnel_port_offload": "off [fixed]",
                "rx_vlan_filter": "off [fixed]",
                "rx_vlan_offload": "off [fixed]",
                "rx_vlan_stag_filter": "off [fixed]",
                "rx_vlan_stag_hw_parse": "off [fixed]",
                "scatter_gather": "on",
                "tcp_segmentation_offload": "on",
                "tls_hw_record": "off [fixed]",
                "tls_hw_rx_offload": "off [fixed]",
                "tls_hw_tx_offload": "off [fixed]",
                "tx_checksum_fcoe_crc": "off [fixed]",
                "tx_checksum_ip_generic": "on [fixed]",
                "tx_checksum_ipv4": "off [fixed]",
                "tx_checksum_ipv6": "off [fixed]",
                "tx_checksum_sctp": "on [fixed]",
                "tx_checksumming": "on",
                "tx_esp_segmentation": "off [fixed]",
                "tx_fcoe_segmentation": "off [fixed]",
                "tx_gre_csum_segmentation": "off [fixed]",
                "tx_gre_segmentation": "off [fixed]",
                "tx_gso_list": "on",
                "tx_gso_partial": "off [fixed]",
                "tx_gso_robust": "off [fixed]",
                "tx_ipxip4_segmentation": "off [fixed]",
                "tx_ipxip6_segmentation": "off [fixed]",
                "tx_lockless": "on [fixed]",
                "tx_nocache_copy": "off [fixed]",
                "tx_scatter_gather": "on [fixed]",
                "tx_scatter_gather_fraglist": "on [fixed]",
                "tx_sctp_segmentation": "on",
                "tx_tcp6_segmentation": "on",
                "tx_tcp_ecn_segmentation": "on",
                "tx_tcp_mangleid_segmentation": "on",
                "tx_tcp_segmentation": "on",
                "tx_tunnel_remcsum_segmentation": "off [fixed]",
                "tx_udp_segmentation": "on",
                "tx_udp_tnl_csum_segmentation": "off [fixed]",
                "tx_udp_tnl_segmentation": "off [fixed]",
                "tx_vlan_offload": "off [fixed]",
                "tx_vlan_stag_hw_insert": "off [fixed]",
                "vlan_challenged": "on [fixed]"
            },
            "hw_timestamp_filters": [],
            "ipv4": {
                "address": "127.0.0.1",
                "broadcast": "",
                "netmask": "255.0.0.0",
                "network": "127.0.0.0",
                "prefix": "8"
            },
            "ipv6": [
                {
                    "address": "::1",
                    "prefix": "128",
                    "scope": "host"
                }
            ],
            "mtu": 65536,
            "promisc": false,
            "timestamping": [],
            "type": "loopback"
        },
        "ansible_loadavg": {
            "15m": 0.0,
            "1m": 0.0,
            "5m": 0.0
        },
        "ansible_local": {},
        "ansible_locally_reachable_ips": {
            "ipv4": [
                "127.0.0.0/8",
                "127.0.0.1",
                "172.31.32.103"
            ],
            "ipv6": [
                "::1",
                "fe80::cb6:eaff:fecb:9e97"
            ]
        },
        "ansible_lsb": {},
        "ansible_lvm": "N/A",
        "ansible_machine": "x86_64",
        "ansible_machine_id": "db2452fd97f651094dac231b367064ae",
        "ansible_memfree_mb": 331,
        "ansible_memory_mb": {
            "nocache": {
                "free": 577,
                "used": 191
            },
            "real": {
                "free": 331,
                "total": 768,
                "used": 437
            },
            "swap": {
                "cached": 0,
                "free": 0,
                "total": 0,
                "used": 0
            }
        },
        "ansible_memtotal_mb": 768,
        "ansible_mounts": [
            {
                "block_available": 2283396,
                "block_size": 4096,
                "block_total": 2618363,
                "block_used": 334967,
                "device": "/dev/xvda2",
                "fstype": "xfs",
                "inode_available": 5209703,
                "inode_total": 5241792,
                "inode_used": 32089,
                "mount": "/",
                "options": "rw,seclabel,relatime,attr2,inode64,logbufs=8,logbsize=32k,noquota",
                "size_available": 9352790016,
                "size_total": 10724814848,
                "uuid": "d5ae404e-d570-441c-bd68-fb544b5ebbb9"
            }
        ],
        "ansible_nodename": "ip-172-31-32-103.ec2.internal",
        "ansible_os_family": "RedHat",
        "ansible_pkg_mgr": "dnf",
        "ansible_proc_cmdline": {
            "BOOT_IMAGE": "(hd0,gpt2)/boot/vmlinuz-5.14.0-229.el9.x86_64",
            "console": [
                "ttyS0,115200n8",
                "tty0"
            ],
            "crashkernel": "1G-4G:192M,4G-64G:256M,64G-:512M",
            "net.ifnames": "0",
            "nvme_core.io_timeout": "4294967295",
            "rd.blacklist": "nouveau",
            "ro": true,
            "root": "UUID=d5ae404e-d570-441c-bd68-fb544b5ebbb9"
        },
        "ansible_processor": [
            "0",
            "GenuineIntel",
            "Intel(R) Xeon(R) CPU E5-2676 v3 @ 2.40GHz"
        ],
        "ansible_processor_cores": 1,
        "ansible_processor_count": 1,
        "ansible_processor_nproc": 1,
        "ansible_processor_threads_per_core": 1,
        "ansible_processor_vcpus": 1,
        "ansible_product_name": "HVM domU",
        "ansible_product_serial": "ec2c5f40-0db4-6157-2b2b-8abefd2c0b63",
        "ansible_product_uuid": "ec2c5f40-0db4-6157-2b2b-8abefd2c0b63",
        "ansible_product_version": "4.11.amazon",
        "ansible_python": {
            "executable": "/usr/bin/python3",
            "has_sslcontext": true,
            "type": "cpython",
            "version": {
                "major": 3,
                "micro": 16,
                "minor": 9,
                "releaselevel": "final",
                "serial": 0
            },
            "version_info": [
                3,
                9,
                16,
                "final",
                0
            ]
        },
        "ansible_python_version": "3.9.16",
        "ansible_real_group_id": 0,
        "ansible_real_user_id": 0,
        "ansible_selinux": {
            "config_mode": "enforcing",
            "mode": "enforcing",
            "policyvers": 33,
            "status": "enabled",
            "type": "targeted"
        },
        "ansible_selinux_python_present": true,
        "ansible_service_mgr": "systemd",
        "ansible_ssh_host_key_ecdsa_public": "AAAAE2VjZHNhLXNoYTItbmlzdHAyNTYAAAAIbmlzdHAyNTYAAABBBPRRvnvhziATZ4sAM7Bj/pGI5f5169ihur3sIkyT10DGoxdVBS1CpfRkm5JHvUBKYFjrL6/waGX2SPtJxQaMZ/w=",
        "ansible_ssh_host_key_ecdsa_public_keytype": "ecdsa-sha2-nistp256",
        "ansible_ssh_host_key_ed25519_public": "AAAAC3NzaC1lZDI1NTE5AAAAIL+j5XGJLodp0YcZM8nbHrIZfM6DH2/OtYAwqH1PxQ1r",
        "ansible_ssh_host_key_ed25519_public_keytype": "ssh-ed25519",
        "ansible_ssh_host_key_rsa_public": "AAAAB3NzaC1yc2EAAAADAQABAAABgQDYHIJMvZRYrt6mBPg3gh4sP5tvBH8N+Mmee232U7qPcEPRURiktbSRD8YrNJ2GBzmTJOHvFYlvHiUJU/61QBHV1BMS7aOZgQ0ZtF2qKrcT8MpubBsUDwLQAtUuEkR2yAE/Bdazl0/ApNoVinOSVc/UU4bbrLJyNUq4qdBA95DYaZmn8XJZV6kFwC+GCEyHVeebIxM91P8sacQBvmFMMVXDOMrk0+CdPBfHmdx4FmPdf8B01HSra0mYsiA3MJVoCNLDUQdDGDvwzls5v3XdBHPP+rWfbhMrBVML4TDmf1YzY1Rnlj1WDX38e9wcOA1b6vAhp/PMew2y1+tqc+oMbhIa9jokJl+rdzRCJ/cer3+dI27129256SxgTmJuNAge2an5hI8gpNu40K5fXHH8X4/DyjE6e8QNxSkgh2hgYcfEDXgVgINivBWiC8OAOF22i8tEHpi3mMDhxs1+mgb7a3CcbOR8IR0UvhR5LHFDfIESkFdCKOn9agjYrboenFUDyVU=",
        "ansible_ssh_host_key_rsa_public_keytype": "ssh-rsa",
        "ansible_swapfree_mb": 0,
        "ansible_swaptotal_mb": 0,
        "ansible_system": "Linux",
        "ansible_system_capabilities": [],
        "ansible_system_capabilities_enforced": "False",
        "ansible_system_vendor": "Xen",
        "ansible_uptime_seconds": 3340,
        "ansible_user_dir": "/root",
        "ansible_user_gecos": "root",
        "ansible_user_gid": 0,
        "ansible_user_id": "root",
        "ansible_user_shell": "/bin/bash",
        "ansible_user_uid": 0,
        "ansible_userspace_architecture": "x86_64",
        "ansible_userspace_bits": "64",
        "ansible_virtualization_role": "guest",
        "ansible_virtualization_tech_guest": [
            "xen"
        ],
        "ansible_virtualization_tech_host": [],
        "ansible_virtualization_type": "xen",
        "discovered_interpreter_python": "/usr/bin/python3",
        "gather_subset": [
            "all"
        ],
        "module_setup": true
    },
    "changed": false
}
2023-12-04 14:44:44,860 p=606759 u=ssd n=ansible | PLAY [Provision NTP service on ubuntu and CentOs] ****************************************************************************************************
2023-12-04 14:44:44,871 p=606759 u=ssd n=ansible | TASK [Gathering Facts] *******************************************************************************************************************************
2023-12-04 14:45:09,540 p=606759 u=ssd n=ansible | ok: [web01]
2023-12-04 14:45:33,106 p=606759 u=ssd n=ansible | ok: [web02]
2023-12-04 14:45:43,138 p=606759 u=ssd n=ansible | fatal: [db]: UNREACHABLE! => {"changed": false, "msg": "Failed to connect to the host via ssh: ssh: connect to host 52.207.26.248 port 22: Connection timed out", "unreachable": true}
2023-12-04 14:45:43,171 p=606759 u=ssd n=ansible | TASK [Install NTP service on ubuntu] *****************************************************************************************************************
2023-12-04 14:45:43,201 p=606759 u=ssd n=ansible | skipping: [web01]
2023-12-04 14:45:56,726 p=606759 u=ssd n=ansible | ok: [web02]
2023-12-04 14:45:56,735 p=606759 u=ssd n=ansible | TASK [Start and enable NTP service on ubuntu] ********************************************************************************************************
2023-12-04 14:45:56,765 p=606759 u=ssd n=ansible | skipping: [web01]
2023-12-04 14:46:09,979 p=606759 u=ssd n=ansible | ok: [web02]
2023-12-04 14:46:09,987 p=606759 u=ssd n=ansible | TASK [Copy chrony config file to ubuntu server] ******************************************************************************************************
2023-12-04 14:46:10,017 p=606759 u=ssd n=ansible | skipping: [web01]
2023-12-04 14:46:30,826 p=606759 u=ssd n=ansible | ok: [web02]
2023-12-04 14:46:30,833 p=606759 u=ssd n=ansible | TASK [Restart NTP service on ubuntu] *****************************************************************************************************************
2023-12-04 14:46:30,864 p=606759 u=ssd n=ansible | skipping: [web01]
2023-12-04 14:46:44,142 p=606759 u=ssd n=ansible | changed: [web02]
2023-12-04 14:46:44,150 p=606759 u=ssd n=ansible | TASK [Install NTP(Chrony) on CentOs] *****************************************************************************************************************
2023-12-04 14:47:04,733 p=606759 u=ssd n=ansible | ok: [web01]
2023-12-04 14:47:04,745 p=606759 u=ssd n=ansible | skipping: [web02]
2023-12-04 14:47:04,753 p=606759 u=ssd n=ansible | TASK [Start and enable NTP service on CentOs] ********************************************************************************************************
2023-12-04 14:47:17,868 p=606759 u=ssd n=ansible | ok: [web01]
2023-12-04 14:47:17,880 p=606759 u=ssd n=ansible | skipping: [web02]
2023-12-04 14:47:17,888 p=606759 u=ssd n=ansible | TASK [Copy chrony config file to CentOs server] ******************************************************************************************************
2023-12-04 14:47:38,012 p=606759 u=ssd n=ansible | ok: [web01]
2023-12-04 14:47:38,023 p=606759 u=ssd n=ansible | skipping: [web02]
2023-12-04 14:47:38,033 p=606759 u=ssd n=ansible | TASK [Restart NTP service on CentOs] *****************************************************************************************************************
2023-12-04 14:47:50,406 p=606759 u=ssd n=ansible | changed: [web01]
2023-12-04 14:47:50,417 p=606759 u=ssd n=ansible | skipping: [web02]
2023-12-04 14:47:50,496 p=606759 u=ssd n=ansible | PLAY RECAP *******************************************************************************************************************************************
2023-12-04 14:47:50,496 p=606759 u=ssd n=ansible | db                         : ok=0    changed=0    unreachable=1    failed=0    skipped=0    rescued=0    ignored=0   
2023-12-04 14:47:50,496 p=606759 u=ssd n=ansible | web01                      : ok=5    changed=1    unreachable=0    failed=0    skipped=4    rescued=0    ignored=0   
2023-12-04 14:47:50,496 p=606759 u=ssd n=ansible | web02                      : ok=5    changed=1    unreachable=0    failed=0    skipped=4    rescued=0    ignored=0   
